GeneID	GeneName	log2FC	P.Value	adj.P.Value
ENSG00000196139	AKR1C3	-2.96751183212518	0.00261284989399607	0.0189605880765413
ENSG00000196141	SPATS2L	-1.69725127767734	3.80056741976034e-05	0.00156299528009889
ENSG00000196154	S100A4	-3.88175617627862	5.12003100898118e-05	0.0018461022699415
ENSG00000196159	FAT4	-4.05336476037218	8.59688779435549e-05	0.00246016262402129
ENSG00000196166	C8orf86	4.29957106465525	0.00157106900954355	0.0140077343413223
ENSG00000196169	KIF19	-3.13411731090368	0.00108381557787965	0.0111694780434706
ENSG00000196172	ZNF681	1.48717972746725	0.00439770390003237	0.0262007780550121
ENSG00000196189	SEMA4A	1.84045408789276	0.0112170512904329	0.047546990083311
ENSG00000196196	HRCT1	-4.69284627874023	9.95298646513239e-05	0.00265466656257172
ENSG00000196209	SIRPB2	-3.49957932781024	3.29414376752421e-05	0.00145442329735779
ENSG00000196262	PPIA	1.06911303901365	0.00714224767176964	0.0359438375095673
ENSG00000196277	GRM7	-3.13107259120739	0.00628169205390866	0.0331266881130036
ENSG00000196329	GIMAP5	-3.95521135630691	3.80555372545818e-05	0.00156299528009889
ENSG00000196364	PRSS29P	5.40295193809183	0.00296563016586674	0.0205450282575106
ENSG00000196371	FUT4	-1.76680536402502	0.00933828493061658	0.0424740792695907
ENSG00000196372	ASB13	1.62108005010404	0.000379104349837289	0.00595428531961176
ENSG00000196405	EVL	1.43847103440037	0.00970638365561024	0.0434843877305604
ENSG00000196421	C20orf204	2.68070947716067	0.00106332761393057	0.0110141496667086
ENSG00000196427	NBPF4	4.52208896621042	0.00180226229409208	0.0152339763215451
ENSG00000196465	MYL6B	2.03570617685165	0.00706577396474638	0.0357116233193692
ENSG00000196468	FGF16	-5.36223142971487	2.21361114793943e-05	0.00115401817233301
ENSG00000196476	C20orf96	1.43307726150857	0.000620849042693921	0.00802430349221495
ENSG00000196497	IPO4	1.67517106321508	0.000482574564581082	0.00683370911183691
ENSG00000196507	TCEAL3	3.24669129771322	0.00118045170369291	0.011759334558343
ENSG00000196511	TPK1	-1.65123766998378	0.0017755145793452	0.0150975378470488
ENSG00000196547	MAN2A2	-1.67250591137542	0.00217486841879149	0.0170439371330015
ENSG00000196549	MME	-6.04888374624819	7.7146986780683e-06	0.000662312238941801
ENSG00000196557	CACNA1H	2.56169359180045	0.00501876797784763	0.028671219559215
ENSG00000196569	LAMA2	-5.43423339570321	1.52791116082739e-05	0.000968656498755312
ENSG00000196576	PLXNB2	1.15864457138029	0.010847332666062	0.0465060343624734
ENSG00000196586	MYO6	2.01254558367125	0.00288963440882953	0.0202511935255981
ENSG00000196600	SLC22A25	-4.14891088599882	0.00815056416822555	0.0390042251882274
ENSG00000196605	ZNF846	-1.06956969076726	0.00803710682653843	0.0386765227144565
ENSG00000196611	MMP1	4.00085919446426	0.0100696507259714	0.0444335199597179
ENSG00000196616	ADH1B	-9.56342690001147	0.000430431236790634	0.00638800259882859
ENSG00000196628	TCF4	-3.20611962608047	5.12046237923891e-05	0.0018461022699415
ENSG00000196639	HRH1	-2.55095401306881	0.000225275681628219	0.00430361650011344
ENSG00000196666	FAM180B	-8.29223987418861	5.52762536206638e-07	0.000184044377725169
ENSG00000196668	LINC00173	2.6032896516327	0.0119138116162486	0.0493498060331291
ENSG00000196684	HSH2D	3.41570396224303	0.000707111513425912	0.00869817520868442
ENSG00000196715	VKORC1L1	-2.19316427077046	3.66693063883726e-05	0.001547181912035
ENSG00000196730	DAPK1	-2.90236707661589	1.23619469961504e-05	0.000851390360668022
ENSG00000196747	HIST1H2AI	6.80454491781078	0.0038769707650764	0.0241403298317987
ENSG00000196748	CLPSL2	6.23226416715529	0.00795911379278969	0.0384729400834262
ENSG00000196756	SNHG17	1.90297170160896	0.00182748025450745	0.0153375591624904
ENSG00000196793	ZNF239	1.57751000318759	0.0054791398928054	0.0303247973428373
ENSG00000196812	ZSCAN16	1.77878689169805	0.00145835282660765	0.0133612029341218
ENSG00000196866	HIST1H2AD	4.95018025719527	0.00780839748108188	0.0379910489947375
ENSG00000196872	KIAA1211L	1.49268980501222	0.0115865418771435	0.0484159621281684
ENSG00000196911	KPNA5	-1.1467796472735	0.00674645012226172	0.0347150841358837
ENSG00000196924	FLNA	-1.51571716877835	0.00384173193330837	0.0240291471986917
ENSG00000196976	LAGE3	1.95102810974877	0.00428414529677172	0.0257788981413192
ENSG00000197008	ZNF138	1.32939653862904	0.0113898938333384	0.0479654440710589
ENSG00000197070	ARRDC1	1.60305960182382	0.000230638356118009	0.00435139556452735
ENSG00000197083	ZNF300P1	-4.77965396080111	6.07814704782031e-07	0.000190230614882731
ENSG00000197114	ZGPAT	1.36901530817055	0.00461718116383412	0.027155043833444
ENSG00000197119	SLC25A29	1.31074786708647	0.0023834749812878	0.017971080499822
ENSG00000197122	SRC	1.06536476425729	0.00701804002349231	0.0355575900780425
ENSG00000197150	ABCB8	1.09892378837724	0.0101223103318826	0.0445846994973415
ENSG00000197168	NEK5	1.45309219248229	0.00299359881688493	0.0206462289393249
ENSG00000197181	PIWIL2	-3.99412770257381	0.000310785061955333	0.005341168192703
ENSG00000197191	CYSRT1	2.94658920048562	0.00284345446736955	0.0200183404629021
ENSG00000197208	SLC22A4	3.27845548127368	0.00554560706929623	0.0305678870075081
ENSG00000197238	HIST1H4J	3.24766525037496	0.00295023984217071	0.020490078679121
ENSG00000197245	FAM110D	-3.45459428300187	0.000218497546326478	0.00422719235752908
ENSG00000197256	KANK2	-2.93297206342332	8.71206756286135e-06	0.000708571942407062
ENSG00000197275	RAD54B	2.21670520860515	0.0118926706640555	0.0492952694331553
ENSG00000197279	ZNF165	2.88849206807551	0.00032534558278936	0.00546423155288579
ENSG00000197299	BLM	2.70135013675521	0.00534127806994196	0.0298716269258747
ENSG00000197308	GATA3-AS1	5.59815205167322	0.00152604407158723	0.013770598419706
ENSG00000197321	SVIL	-2.27472593290721	0.000388247942589842	0.00603942049986933
ENSG00000197329	PELI1	-1.69170757953644	0.000506386184441757	0.00704580664621409
ENSG00000197372	ZNF675	1.30855102511065	0.00513675197846303	0.029109831003323
ENSG00000197375	SLC22A5	1.48495482368957	0.0114429214176087	0.0481003454692919
ENSG00000197381	ADARB1	-1.28614023065833	0.00275679804045473	0.0196149155540268
ENSG00000197405	C5AR1	-2.89021553354196	0.000222083790397115	0.004266528141079
ENSG00000197408	CYP2B6	5.30526351305237	0.000591865822760856	0.00779696007251488
ENSG00000197409	HIST1H3D	5.11341281730994	0.0018443642225739	0.0154216792029556
ENSG00000197442	MAP3K5	-3.0001274085215	6.21657604145704e-05	0.0020659253040998
ENSG00000197444	OGDHL	5.54843363572462	0.0113704043275949	0.0479258859529123
ENSG00000197451	HNRNPAB	1.20471744650621	0.00546961427850508	0.030301638591987
ENSG00000197465	GYPE	-4.12370928052488	0.000161284222323305	0.00355731703563222
ENSG00000197471	SPN	-1.73207302758214	0.00458274041601306	0.0269965042045364
ENSG00000197472	ZNF695	4.25115465848636	0.00449117572251886	0.0266293332708103
ENSG00000197483	ZNF628	1.57957736995697	0.00462139937011201	0.0271607514326
ENSG00000197535	MYO5A	-1.23060328182698	0.0111551420091038	0.0473770219529912
ENSG00000197536	C5orf56	-1.53188167675938	0.00577420025860032	0.031342845882169
ENSG00000197561	ELANE	-6.66093446102701	1.72926187349211e-05	0.00102510665239399
ENSG00000197562	RAB40C	1.79059298385272	4.24121534295951e-05	0.00166357156993701
ENSG00000197576	HOXA4	-2.79901581949892	0.00479438379346079	0.0278265585195582
ENSG00000197586	ENTPD6	1.42114857794448	0.000696857475023412	0.00861129353258436
ENSG00000197599	CCDC154	2.20582143720192	0.0028098812544611	0.0198668327184875
ENSG00000197614	MFAP5	-5.9348182321964	1.28200677345948e-06	0.000280940801709041
ENSG00000197620	CXorf40A	1.06656985985685	0.0121340056082762	0.049997023810801
ENSG00000197629	MPEG1	-3.95059366694667	6.30527761755546e-06	0.000606606961455481
ENSG00000197635	DPP4	-3.15864915790719	0.00213035653740407	0.0168275205525281
ENSG00000197646	PDCD1LG2	-3.4580755546762	6.74047690139083e-06	0.000621859296219732
ENSG00000197696	NMB	-2.82074094187197	0.000514316952036649	0.00712318916797341
ENSG00000197702	PARVA	-1.67570816779076	0.000622199700993822	0.00803627180933512
ENSG00000197753	LHFPL5	6.0502213554213	0.00104309216081748	0.0109467120866775
ENSG00000197766	CFD	-6.20248641165299	1.68582011881241e-08	0.000104204756094092
ENSG00000197769	MAP1LC3C	-6.44478591075955	5.96098974253788e-06	0.000601573352588771
ENSG00000197774	EME2	1.8551951628646	0.00209522464661062	0.0166413200730638
ENSG00000197785	ATAD3A	1.72289056558711	0.00331819345890636	0.0219952636116514
ENSG00000197838	CYP2A13	4.40860359800877	0.00939038949805605	0.0425920929105817
ENSG00000197852	FAM212B	-2.72740880475811	0.000243789987630093	0.00449158527880331
ENSG00000197860	SGTB	-1.91554332555509	0.000118529728979855	0.00294363681792613
ENSG00000197872	FAM49A	-3.66028542138959	9.11953384992368e-07	0.00023008211677486
ENSG00000197879	MYO1C	-1.37376110845107	0.00783866220773013	0.0381067485422979
ENSG00000197882	OR7E13P	-5.76545618392767	6.86924693110724e-05	0.00219151135963389
ENSG00000197891	SLC22A12	-8.27787346241847	0.00201690549975681	0.0162550726619102
ENSG00000197894	ADH5	-1.31822315972424	0.00241171003655832	0.0180640807797348
ENSG00000197903	HIST1H2BK	2.39349426091694	0.000361715254032151	0.00584588738500048
ENSG00000197943	PLCG2	-2.58008172810504	4.31339023239383e-06	0.000522178289677508
ENSG00000197959	DNM3	-2.41014734982858	0.00017604065713236	0.00372654558869657
ENSG00000197980	LEKR1	2.055591736183	0.00102458513856588	0.0108213872494837
ENSG00000197992	CLEC9A	-2.41836619326137	0.00937017832466547	0.042554050132257
ENSG00000198003	CCDC151	3.56401080830444	0.00431154576486514	0.0258619527016716
ENSG00000198010	DLGAP2	-4.22542823173017	0.000527562752803034	0.00722258530623201
ENSG00000198015	MRPL42	1.08029844445157	0.00425910756304686	0.0256857105395433
ENSG00000198053	SIRPA	-2.78015733341479	3.06979178871748e-07	0.000156717281622259
ENSG00000198089	SFI1	1.38361000928972	0.00155711568095518	0.0139390605400496
ENSG00000198121	LPAR1	-2.36800040432871	0.00121839344637761	0.0119783583343015
ENSG00000198131	ZNF544	1.25668219461432	0.00253574822486491	0.0186319093194012
ENSG00000198168	SVIP	1.87563447769559	0.000507000971614336	0.00705039315138608
ENSG00000198171	DDRGK1	1.60768193618135	0.00103003571128846	0.0108557685258342
ENSG00000198189	HSD17B11	-3.532110791867	1.73054879383848e-05	0.00102510665239399
ENSG00000198223	CSF2RA	-1.79770977379489	0.00908059738166754	0.0416911123281661
ENSG00000198251	CYP2A7P2	6.5396576028584	0.00268824356729587	0.0193555102508417
ENSG00000198258	UBL5	1.23438748986805	0.00450165386666669	0.0266658820923177
ENSG00000198355	PIM3	1.55334018683783	0.0103283588609313	0.0450829029422486
ENSG00000198363	ASPH	-2.43256980239555	0.000706327741653657	0.00869718795437583
ENSG00000198382	UVRAG	-1.32096723599199	0.002013743182013	0.0162550726619102
ENSG00000198399	ITSN2	-1.00702106944517	0.00692403486037434	0.0353274374582657
ENSG00000198466	ZNF587	1.45744051310392	0.00373354203636844	0.0236454474511295
ENSG00000198478	SH3BGRL2	-1.99226712488325	0.00518789644396619	0.0293190261890432
ENSG00000198515	CNGA1	-3.31037834134215	0.00851908024342898	0.0400673880575959
ENSG00000198523	PLN	-3.05269741932289	0.000473109551620834	0.00678123690656529
ENSG00000198574	SH2D1B	-3.0891042768096	0.00210602064606752	0.0167109629249099
ENSG00000198624	CCDC69	-5.39068345036175	3.07798670645181e-07	0.000156717281622259
ENSG00000198723	TEX45	3.72580406775345	7.1075747481574e-05	0.00224151512306367
ENSG00000198743	SLC5A3	-2.0982286381019	0.00118260107943174	0.0117712607443437
ENSG00000198765	SYCP1	-4.33159154829972	0.000885855405469526	0.00998424470600987
ENSG00000198771	RCSD1	-2.26508007604568	0.00108775897553402	0.0111921933708192
ENSG00000198774	RASSF9	-3.43376261039727	0.000313514458488729	0.00536773305487628
ENSG00000198785	GRIN3A	-1.72255851877287	0.00849033803475292	0.0399702223741938
ENSG00000198794	SCAMP5	2.28340354024577	0.0105178082673622	0.0456473248043762
ENSG00000198795	ZNF521	-3.25947683827361	0.000189429478035616	0.00390371975947206
ENSG00000198796	ALPK2	-2.48006082502834	0.0083220582052197	0.0394559710688508
ENSG00000198814	GK	1.86434307040378	0.000460094064377711	0.00670349189259806
ENSG00000198826	ARHGAP11A	1.96514730753559	0.00246052208591182	0.0182755515674422
ENSG00000198829	SUCNR1	-4.51487874015058	0.000177689750387244	0.00373586656320119
ENSG00000198832	SELENOM	1.38869098848441	0.00468566425020287	0.0274078657644348
ENSG00000198838	RYR3	-2.39791589931455	0.010139463780399	0.044616166928344
ENSG00000198842	DUSP27	-2.68453574376747	0.00690464392455162	0.0352684199485086
ENSG00000198844	ARHGEF15	-3.33931507449373	1.89531850536354e-05	0.00106252672767171
ENSG00000198857	HSD3BP5	-3.07061340663972	0.00707890372544244	0.0357414528510444
ENSG00000198858	R3HDM4	1.55231704442617	0.000588379438435416	0.00776290374349822
ENSG00000198865	CCDC152	-2.70554765757862	0.000785293459926372	0.00924377798514812
ENSG00000198873	GRK5	-2.77471791399142	0.00046505486579102	0.006728192835976
ENSG00000198885	ITPRIPL1	-3.760377322419	0.000159640305326011	0.00354278268398432
ENSG00000198898	CAPZA2	-1.19316587044981	0.00289806756788012	0.0202733539610981
ENSG00000198901	PRC1	2.30055468103083	0.000650656749541401	0.00824637845057635
ENSG00000198909	MAP3K3	-1.53723713917251	0.000195670284403211	0.0039753063121359
ENSG00000198914	POU3F3	-3.93368781869616	0.00851274054341507	0.040045188343976
ENSG00000198924	DCLRE1A	1.14189471729676	0.00583727470820434	0.0315261286938297
ENSG00000198931	APRT	1.61194229053476	0.000715388605943371	0.00875209464717954
ENSG00000198932	GPRASP1	-3.21465486173789	2.13921264919074e-05	0.00113746306991916
ENSG00000198937	CCDC167	2.29771336604022	0.000113584895362708	0.00288928656156682
ENSG00000198947	DMD	-4.75069436083997	0.000118803065016301	0.00294363681792613
ENSG00000198963	RORB	-4.64869583427603	0.000490762418973337	0.00691008018742356
ENSG00000199133	MIRLET7D	-2.36912465114491	0.00153264983410582	0.0137999880365136
ENSG00000199753	SNORD104	2.69967058132777	0.00693017268570679	0.0353441665953177
ENSG00000200253	RNU6-529P	-2.74291229007676	0.000943490034131709	0.0103342632264794
ENSG00000203326	ZNF525	1.33115017533207	0.00655324891085355	0.0340182824524153
ENSG00000203362	POLH-AS1	1.82525769039244	0.00380493604499257	0.0239016879350715
ENSG00000203499	IQANK1	3.58770382898299	0.00872673221215022	0.0406879981039816
ENSG00000203667	COX20	2.17150746108489	0.00388030561209253	0.0241420624708072
ENSG00000203710	CR1	-5.11007129933525	9.75019578474893e-05	0.0026289377402172
ENSG00000203711	C6orf99	3.39226149783184	0.000280135203452248	0.00493680891329782
ENSG00000203722	RAET1G	-2.1472015826432	0.00566243638594524	0.0309633219680712
ENSG00000203727	SAMD5	-4.18260086592125	0.00139550872946036	0.0130329854293097
ENSG00000203772	SPRN	1.67469107047946	0.0100102711542204	0.0442762586855754
ENSG00000203805	PLPP4	3.70188464559126	0.000946433043202567	0.01034050242739
ENSG00000203808	BVES-AS1	-2.73938500307567	0.00610655735098907	0.0325117636742474
ENSG00000203819	HIST2H2BC	2.14335271173991	0.00868177294959464	0.040562516284718
ENSG00000203876	ADD3-AS1	-4.28644976797048	8.88685834194986e-05	0.00251425884673414
ENSG00000203879	GDI1	1.10430787041666	0.0026360998945385	0.019091262417242
ENSG00000203883	SOX18	-1.8627967283394	0.0112410217214742	0.0476014427721347
ENSG00000203907	OOEP	-4.66020307580981	0.000193423226955384	0.00395201509826647
ENSG00000204019	CT83	9.49936326550179	0.00810851433436844	0.0388457696022592
ENSG00000204044	SLC12A5-AS1	4.38428796025587	0.00062533719937638	0.00804865291753306
ENSG00000204052	LRRC73	4.71676241056588	0.00138156798924087	0.0129489266618576
ENSG00000204060	FOXO6	3.31370058538811	0.00448702414233829	0.0266110990451701
ENSG00000204084	INPP5B	-1.07151463535548	0.00906596568437137	0.041645847143361
ENSG00000204103	MAFB	-2.2940068720782	0.000127007527926363	0.00308776905406029
ENSG00000204131	NHSL2	-2.72633767385624	0.00687104860328015	0.0351368514407656
ENSG00000204136	GGTA1P	-4.13853389109171	3.78129767792981e-06	0.000502648306918358
ENSG00000204161	C10orf128	-4.13415659962435	4.96071710618547e-06	0.00055751695659289
ENSG00000204176	SYT15	-3.49061396768268	0.000334747635272707	0.00558560861661682
ENSG00000204178	MACO1	1.14260127049074	0.00410988115977733	0.0250821321750044
ENSG00000204187	LINC00619	-3.8041916661086	0.000516991710131015	0.00712830882001303
ENSG00000204209	DAXX	1.08099114132259	0.00111110997803846	0.0113054297148151
ENSG00000204217	BMPR2	-1.15516855118331	0.00433149319211299	0.0259249985899283
ENSG00000204219	TCEA3	1.69697184916835	0.00752842134755993	0.0371716327112565
ENSG00000204220	PFDN6	2.17021356261498	0.000210516874444145	0.00414188644935184
ENSG00000204237	OXLD1	2.22141929051115	2.38588700499779e-05	0.00120428916805746
ENSG00000204252	HLA-DOA	-1.59386280540018	0.0112892368660078	0.0477139113695801
ENSG00000204291	COL15A1	-2.68363849913063	0.000438006979657383	0.00645779521289731
ENSG00000204301	NOTCH4	-2.49994941154968	0.000796533419296943	0.00934264174199094
ENSG00000204308	RNF5	1.2356590232615	0.00242912035006109	0.0181234511455435
ENSG00000204315	FKBPL	1.4850256680741	0.00187552982650068	0.0156031207806963
ENSG00000204338	CYP21A1P	4.34197712505531	0.00397528593735103	0.0245048478686124
ENSG00000204348	DXO	1.3559860741663	0.00450608054752544	0.0266707627391331
ENSG00000204361	NXPE2	-4.03941156728094	0.00226216398124971	0.0174231918780009
ENSG00000204366	ZBTB12	1.93645423121448	0.00119366054940502	0.0118542013426214
ENSG00000204371	EHMT2	1.17313215175761	0.00112596450403657	0.0113816322004514
ENSG00000204385	SLC44A4	5.08836283754988	0.00172342302579753	0.0148493686906111
ENSG00000204386	NEU1	1.8471507211509	0.00039431047067556	0.00609713970447356
ENSG00000204388	HSPA1B	1.26646658270691	0.00396738287133026	0.0244744365004094
ENSG00000204389	HSPA1A	1.2857832232597	0.00780064244726671	0.0379870364174478
ENSG00000204394	VARS	1.22668897911107	0.00247732918072724	0.0183553982599583
ENSG00000204403	CASP12	-3.42585424375935	0.000394930871978393	0.00609949404660192
ENSG00000204421	LY6G6C	4.49753876638473	0.000216175641650914	0.00420691249336122
ENSG00000204435	CSNK2B	1.13508074649124	0.00266585561318895	0.019250373842318
ENSG00000204439	C6orf47	1.15270778684389	0.00340190824386067	0.0222872764518959
ENSG00000204472	AIF1	-2.50057116274899	0.000379533009654525	0.00595428531961176
ENSG00000204475	NCR3	-2.20846457694444	0.00343260239016311	0.0224170877170583
ENSG00000204498	NFKBIL1	1.27954157560726	0.00181525956520933	0.015276478131314
ENSG00000204514	ZNF814	1.20054458999688	0.00422069445012757	0.025548365182632
ENSG00000204536	CCHCR1	1.28283372858538	0.00312890673337131	0.0211946530756251
ENSG00000204577	LILRB3	-2.5202074056639	0.000547997461375339	0.00740532177084461
ENSG00000204580	DDR1	2.91276808429192	0.00426922824153674	0.0257220880355883
ENSG00000204592	HLA-E	-1.66713536251908	0.00229178300320892	0.0175594467785375
ENSG00000204624	DISP3	4.79030955712146	0.00092108297528907	0.0101987355862169
ENSG00000204687	MAS1L	-5.68924685297027	2.96547759574131e-05	0.00138034752102157
ENSG00000204767	FAM196B	-4.80029028559324	0.00250279139543584	0.0185052384127247
ENSG00000204791	SMPD5	3.07739927824376	0.00211914769019998	0.0167803728136837
ENSG00000204818	ADGRF5P2	-4.0845950029778	0.000522746738123025	0.00718189083440667
ENSG00000204839	MROH6	2.05905897714868	0.00360848809031843	0.0231499398113968
ENSG00000204851	PNMA8B	-1.65769278724675	0.00956910174907994	0.0430566043213833
ENSG00000204866	IGFL2	4.51776104193758	0.00177628867935551	0.0150975378470488
ENSG00000204869	IGFL4	2.71663254135947	0.00518764579182958	0.0293190261890432
ENSG00000204899	MZT1	1.0253750669248	0.0116395276028722	0.0485635032030062
ENSG00000204922	UQCC3	2.35347575641037	2.99162579791392e-05	0.00138257846454994
ENSG00000204949	FAM83A-AS1	5.99399305719969	0.011405521854701	0.04798392510762
ENSG00000204954	C12orf73	1.16155042685822	0.00557958160734689	0.0306522994388182
ENSG00000204978	ERICH4	-5.16204092374654	0.000261735754942817	0.00473749380743862
ENSG00000204991	SPIRE2	1.84081328849675	0.00598713337918896	0.0320838127145535
ENSG00000205038	PKHD1L1	-7.57971863383711	4.27090124005215e-07	0.000173111529770966
ENSG00000205045	SLFN12L	-2.65325569265663	0.00941342438401464	0.0426432608821477
ENSG00000205060	SLC35B4	-1.37460296914273	0.00189252942198976	0.0156812298789198
ENSG00000205105	COX17P1	2.52243236278587	0.00474856976505719	0.0276710788218334
ENSG00000205138	SDHAF1	1.39493241092137	0.00323815723416766	0.0216823897040522
ENSG00000205155	PSENEN	2.05283280180609	0.000160965724002914	0.00355346207676075
ENSG00000205186	FABP9	-6.87939692412768	0.000887909204957716	0.00998936040879108
ENSG00000205221	VIT	-5.64267770860101	0.00104746657722844	0.0109693397382351
ENSG00000205231	TTLL10-AS1	-4.17076478132075	0.00023396403550528	0.00439571487679942
ENSG00000205269	TMEM170B	-2.25511426418889	0.00209217663931328	0.0166277940877598
ENSG00000205309	NT5M	1.69487458449101	0.00833401932461086	0.0394975326434739
ENSG00000205364	MT1M	-3.5697959063972	0.000399561958326273	0.00612851700968802
ENSG00000205403	CFI	-2.75071791140476	1.41913007247898e-05	0.000924343089859324
ENSG00000205502	C2CD4B	-4.71186743552187	0.0026898913550107	0.0193617361725297
ENSG00000205542	TMSB4X	-1.90061820385841	0.000640911719250671	0.00816411244640538
ENSG00000205559	CHKB-AS1	2.44807706608385	0.000466543756994422	0.00673790560262097
ENSG00000205581	HMGN1	1.52756657068743	0.000134526500587611	0.00318598441286272
ENSG00000205593	DENND6B	1.75019334067359	0.00150593305646186	0.0136388992018386
ENSG00000205629	LCMT1	1.46916230845739	0.00336840132618441	0.0221558187789065
ENSG00000205704	LINC00634	6.1527464672843	0.000406545580024759	0.00617434856640797
ENSG00000205726	ITSN1	-2.92176314161935	1.39232651198804e-05	0.000920461845157872
ENSG00000205744	DENND1C	1.77475539207234	0.00668462003430096	0.0344614742177004
ENSG00000205755	CRLF2	-2.34789918786006	0.00213508977213022	0.0168370941275326
ENSG00000205795	CYS1	-2.46826061970549	0.00174849705799339	0.014968856200824
ENSG00000205869	KRTAP5-1	4.06098913329197	0.00577841719368883	0.0313451876072743
ENSG00000205913	SRRM2-AS1	1.93053732238315	0.00421969105225437	0.025548365182632
ENSG00000205922	ONECUT3	9.02238203581101	0.00579682456614404	0.0313899446775978
ENSG00000205937	RNPS1	1.02194494881113	0.00427322352558511	0.025731965823208
ENSG00000205981	DNAJC19	1.13373625472371	0.00300616821508523	0.0206627687620803
ENSG00000206053	JPT2	1.65989578107808	0.00310295726644668	0.0210944785298031
ENSG00000206113	CFAP99	3.99522952411092	0.00765813984625407	0.0375391569584916
ENSG00000206120	EGFEM1P	-5.97923010535937	0.000417293972078416	0.00627891272168031
ENSG00000206140	TMEM191C	1.78165300961702	0.0113731586351611	0.0479293245703694
ENSG00000206172	HBA1	-5.79668271162285	0.00192718264536579	0.0158567690205222
ENSG00000206384	COL6A6	-5.47768985056032	2.09047346724166e-05	0.00112853616763209
ENSG00000206538	VGLL3	-4.64936075732846	1.68448540287259e-07	0.000136217176515797
ENSG00000206579	XKR4	-3.1765158567673	0.000943772148246329	0.0103342632264794
ENSG00000206630	SNORD60	3.69460665815843	0.00738831615812411	0.0367499357976241
ENSG00000207110	RNU1-106P	3.42998871787529	0.000498624609910994	0.00696131760590024
ENSG00000207744	MIR10B	-4.17624288047906	0.00153506618189854	0.0138066610940129
ENSG00000207926	MIR135A1	-4.2926561655808	0.00335312253622973	0.0221091095987039
ENSG00000210049	MT-TF	-2.6548115068104	0.00396466057189907	0.0244709320125751
ENSG00000211445	GPX3	-6.26104083213018	6.54905918552753e-07	0.000197418140479193
ENSG00000211450	SELENOH	1.51285028481679	0.000106530793423188	0.0027711947944374
ENSG00000211452	DIO1	5.5729618404766	0.00556505147973749	0.0306283078814795
ENSG00000211454	AKR7L	3.57221180283282	0.00243465586523185	0.0181425154514338
ENSG00000211599	IGKV5-2	-4.97884193038519	0.0102771577099605	0.0449866575700981
ENSG00000211632	IGKV3D-11	-3.50976722154913	0.0077825561490442	0.0379558958282349
ENSG00000211633	IGKV1D-42	-5.74341350591923	0.00887070029643135	0.0411034604252746
ENSG00000211640	IGLV6-57	-4.31052073187796	0.0102934068853885	0.0450291021304373
ENSG00000211649	IGLV7-46	-5.16190696503748	0.00354954625148847	0.0228846234858025
ENSG00000211650	IGLV5-45	-5.76687181196877	0.0066249878673178	0.034275544050938
ENSG00000211652	IGLV7-43	-6.1018148993537	0.00862051447421456	0.0403754916414008
ENSG00000211699	TRGV3	-2.29896916164613	0.00545478334141948	0.0302590634676781
ENSG00000211788	TRAV13-1	-2.80079791200162	0.00663879524506441	0.0343140975186615
ENSG00000211829	TRDC	-3.44948669583679	0.00148784359722995	0.0135146704414073
ENSG00000211892	IGHG4	4.17922156692271	0.00541833033444824	0.0301323026359048
ENSG00000211933	IGHV6-1	-5.27280137685988	0.00696255218373219	0.035421626078761
ENSG00000211934	IGHV1-2	-4.96428482724451	0.00479050648589696	0.027823265280227
ENSG00000211937	IGHV2-5	-5.43538141541906	0.00667461984174154	0.0344242752580433
ENSG00000211938	IGHV3-7	-6.39946528017	0.00240328293113196	0.01802587711721
ENSG00000211942	IGHV3-13	-5.43716415119136	0.00905431707905072	0.0416111505166411
ENSG00000211943	IGHV3-15	-4.68548509427184	0.0111342726160597	0.0473259223709946
ENSG00000211946	IGHV3-20	-4.50591414117486	0.00768832779584658	0.0376498127851667
ENSG00000211957	IGHV3-35	-7.26915118894382	0.00947933949956279	0.0428338104709514
ENSG00000211959	IGHV4-39	-4.72198723899339	0.0107450976392296	0.0462119567107241
ENSG00000211961	IGHV1-45	-5.72731419995374	0.00684073691627589	0.0350325642615827
ENSG00000211966	IGHV5-51	-4.65497708956608	0.00934251684387685	0.0424776993315291
ENSG00000211968	IGHV1-58	-5.11413124733472	0.00996229206100735	0.0441371221260379
ENSG00000211970	IGHV4-61	-6.20151645974081	0.00256897154616162	0.018781141773757
ENSG00000211974	IGHV2-70D	-5.19816134699252	0.00782682435343987	0.0380641683986626
ENSG00000212123	PRR22	3.01480488350496	0.00379576262044284	0.02385618474592
ENSG00000212719	C17orf51	-3.29280755500069	5.87891148718457e-05	0.00199636210129735
ENSG00000212864	RNF208	3.24971565509587	0.00114624413465555	0.0115300594911955
ENSG00000213024	NUP62	1.02091155701268	0.00219393557212903	0.0171228084030588
ENSG00000213047	DENND1B	1.70650628827262	0.0107360746632582	0.0461972582751581
ENSG00000213071	LPAL2	-3.28448512288541	0.00143388461400869	0.0132287621480834
ENSG00000213075	RPL31P11	-3.53434113393993	0.00108117910128215	0.0111523376216943
ENSG00000213085	CFAP45	2.55770594470903	0.00789254273526466	0.038269502224012
ENSG00000213088	ACKR1	-5.42999072404886	0.000197792654525051	0.00399544394046723
ENSG00000213123	TCTEX1D2	1.65853814620929	0.00523883389062641	0.0295191813914626
ENSG00000213186	TRIM59	2.43442508129774	0.00185380838264403	0.0154744808443193
ENSG00000213199	ASIC3	3.17116722646056	0.000847385660834207	0.00971331036816215
